time,x1,x2,x3,x4
2.105263157894736636e+01,1.239528335315147389e+00,1.715979836810350267e+00,1.097841674402094403e-01,4.559110173778311292e+00
2.115288220551378373e+01,1.185627344360100643e+00,1.893947175099761626e+00,9.749717516304048925e-02,4.337623025320753278e+00
2.125313283208019755e+01,1.117748686372899591e+00,2.076537364256191953e+00,8.949628480292655397e-02,4.122738999128060300e+00
2.135338345864661491e+01,1.038456383214390266e+00,2.257585104552832789e+00,8.489086044710289491e-02,3.916048027939492915e+00
2.145363408521303228e+01,9.511527562541201020e-01,2.430392930938666929e+00,8.311861829935092427e-02,3.718543823115189273e+00
2.155388471177944609e+01,8.596713505812074718e-01,2.588431754187408007e+00,8.385241051387562483e-02,3.530823694919844158e+00
2.165413533834586346e+01,7.678053903085099163e-01,2.726045937119106366e+00,8.693701243079024477e-02,3.353224189936018007e+00
2.175438596491228083e+01,6.788851158224452620e-01,2.838994654739739776e+00,9.234487498246649051e-02,3.185913138338095418e+00
2.185463659147869464e+01,5.954927730246890594e-01,2.924720072249624270e+00,1.001430143104069942e-01,3.028951870246207712e+00
2.195488721804511201e+01,5.193500217486977100e-01,2.982326283607202200e+00,1.104654239882904287e-01,2.882336656947591447e+00
2.205513784461152937e+01,4.513580856329492130e-01,3.012334684613598323e+00,1.234869165082065623e-01,2.746025316700407171e+00
2.215538847117794319e+01,3.917382541453273137e-01,3.016321199272507858e+00,1.393954615628859306e-01,2.619952873301482299e+00
2.225563909774436055e+01,3.402147730141123483e-01,2.996536112447417466e+00,1.583611489827493335e-01,2.504038824183059120e+00
2.235588972431077437e+01,2.961938139301259487e-01,2.955577958646277814e+00,1.805010442485673050e-01,2.398187779551069987e+00
2.245614035087719174e+01,2.589135872355424750e-01,2.896152433980387464e+00,2.058406469246489290e-01,2.302284665366719718e+00
2.255639097744360910e+01,2.275549892249629502e-01,2.820921852111937245e+00,2.342742311655106324e-01,2.216185546181485666e+00
2.265664160401002292e+01,2.013150978690668724e-01,2.732429493661199249e+00,2.655281617325523924e-01,2.139704970040547494e+00
2.275689223057644028e+01,1.794504165293691889e-01,2.633076735157066306e+00,2.991327955631527535e-01,2.072600839679624052e+00
2.285714285714285410e+01,1.612980671308406055e-01,2.525130187152478278e+00,3.344094106349351780e-01,2.014557977331747018e+00
2.295739348370927146e+01,1.462823779797800261e-01,2.410739270837008785e+00,3.704782045568668636e-01,1.965171818224532352e+00
2.305764411027568883e+01,1.339126382683209215e-01,2.291949707322844976e+00,4.062913428133765881e-01,1.923933869030083121e+00
